"";"Temperature (K)";"Pressure (MPa)";"Volume (m3/kg)";"Density (kg/m3)";"mol_mass (g/mol)";"Entropy (kJ/kg/K)";"Enthalpy (kJ/kg)";"Internal energy (kJ/kg)";"Cp(fr) (kJ/kg/K)";"Cv(fr) (kJ/kg/K)";"gamma(fr)";"Sound speed(fr) (m/s)";"Cp(eq) (kJ/kg/K)";"Cv(eq) (kJ/kg/K)";"gamma(eq)";"Sound speed(eq) (m/s)";"Energy Input (J/mol) ";"Energy Input (eV/molecule)";"Energy Input (kJ/kg)";"Flow rate (kg/h)"
8.600000000000e+03;8.600000000000e+03;1.013250000000e-01;4.855921508181e+01;2.059341359442e-02;1.453245327155e+01;1.590528117803e+01;4.515350145839e+04;4.023321055719e+04;2.075525350195e+00;1.503398274013e+00;1.380555895315e+00;2.606288416095e+03;6.059323955538e+00;4.841209116358e+00;1.210970462799e+00;2.440961392191e+03;1.264849232019e+06;1.310913797943e+01;4.515157825125e+04;1.007852674681e+02
8.620000000000e+03;8.620000000000e+03;1.013250000000e-01;4.872602820660e+01;2.052291222588e-02;1.451638235862e+01;1.591921960956e+01;4.527351079138e+04;4.033631748016e+04;2.078082942150e+00;1.505322470939e+00;1.380490215398e+00;2.610699092288e+03;5.942183079695e+00;4.744750690483e+00;1.212775604470e+00;2.446972217748e+03;1.268211101494e+06;1.314398103400e+01;4.527158758424e+04;1.007852674681e+02
8.640000000000e+03;8.640000000000e+03;1.013250000000e-01;4.889147500557e+01;2.045346351048e-02;1.450083376554e+01;1.593285849401e+01;4.539121128438e+04;4.043725654429e+04;2.080583134011e+00;1.507208517459e+00;1.380421560726e+00;2.615061877213e+03;5.828312388088e+00;4.650859861623e+00;1.214597729611e+00;2.452963627466e+03;1.271508292510e+06;1.317815374872e+01;4.538928807723e+04;1.007852674681e+02
8.660000000000e+03;8.660000000000e+03;1.013250000000e-01;4.905553893332e+01;2.038505787000e-02;1.448579096686e+01;1.594620585421e+01;4.550666543254e+04;4.053608684140e+04;2.083027068600e+00;1.509057030027e+00;1.380350130679e+00;2.619378073075e+03;5.717655600692e+00;4.559500548836e+00;1.216436052043e+00;2.458934573791e+03;1.274742555769e+06;1.321167426821e+01;4.550474222540e+04;1.007852674681e+02
8.680000000000e+03;8.680000000000e+03;1.013250000000e-01;4.921828062476e+01;2.031765407703e-02;1.447123720710e+01;1.595927080563e+01;4.561993805940e+04;4.063286959289e+04;2.085415933141e+00;1.510868651453e+00;1.380276128660e+00;2.623649029888e+03;5.610149501406e+00;4.470630949069e+00;1.218289757131e+00;2.464885906760e+03;1.277915707199e+06;1.324456141307e+01;4.561801485226e+04;1.007852674681e+02
8.700000000000e+03;8.700000000000e+03;1.013250000000e-01;4.937973430967e+01;2.025122277347e-02;1.445715646033e+01;1.597206182744e+01;4.573109155225e+04;4.072766371772e+04;2.087750879050e+00;1.512644009120e+00;1.380199747239e+00;2.627876043818e+03;5.505731246376e+00;4.384208846719e+00;1.220157996054e+00;2.470817768270e+03;1.281029494480e+06;1.327683329661e+01;4.572916834511e+04;1.007852674681e+02
8.720000000000e+03;8.720000000000e+03;1.013250000000e-01;4.953993368988e+01;2.018573553731e-02;1.444353317767e+01;1.598458719474e+01;4.584018702980e+04;4.082052691974e+04;2.090033041027e+00;1.514383724636e+00;1.380121172083e+00;2.632060382405e+03;5.404336863890e+00;4.300190569717e+00;1.222039889042e+00;2.476730245489e+03;1.284085629754e+06;1.330850766378e+01;4.583826382266e+04;1.007852674681e+02
8.740000000000e+03;8.740000000000e+03;1.013250000000e-01;4.969891191601e+01;2.012116485951e-02;1.443035227841e+01;1.599685497819e+01;4.594728432212e+04;4.091151567006e+04;2.092263536287e+00;1.516088413214e+00;1.380040582100e+00;2.636203284376e+03;5.305901503063e+00;4.218531206163e+00;1.223934527096e+00;2.482623372402e+03;1.287085789066e+06;1.333960188544e+01;4.594536111498e+04;1.007852674681e+02
8.760000000000e+03;8.760000000000e+03;1.013250000000e-01;4.985670156750e+01;2.005748412069e-02;1.441759914078e+01;1.600887304404e+01;4.605244195543e+04;4.100068519376e+04;2.094443463906e+00;1.517758683118e+00;1.379958149608e+00;2.640305959527e+03;5.210359663770e+00;4.139184807158e+00;1.225840973844e+00;2.488497131561e+03;1.290031611934e+06;1.337013295385e+01;4.605051874829e+04;1.007852674681e+02
8.780000000000e+03;8.780000000000e+03;1.013250000000e-01;5.001333463553e+01;1.999466756791e-02;1.440525959250e+01;1.602064905487e+01;4.615571714124e+04;4.108808946083e+04;2.096573904252e+00;1.519395135163e+00;1.379874040486e+00;2.644369588697e+03;5.117645408639e+00;4.062104576206e+00;1.227758267509e+00;2.494351456027e+03;1.292924701047e+06;1.340011747960e+01;4.615379393410e+04;1.007852674681e+02
8.800000000000e+03;8.800000000000e+03;1.013250000000e-01;5.016884250878e+01;1.993269029129e-02;1.439331990098e+01;1.603219047056e+01;4.625716576956e+04;4.117378118084e+04;2.098655918510e+00;1.520998362283e+00;1.379788414342e+00;2.648395323805e+03;5.027692557848e+00;3.987243045565e+00;1.229685423005e+00;2.500186231500e+03;1.295766622074e+06;1.342957168958e+01;4.625524256242e+04;1.007852674681e+02
8.820000000000e+03;8.820000000000e+03;1.013250000000e-01;5.032325596167e+01;1.987152820083e-02;1.438176676349e+01;1.604350454989e+01;4.635684240591e+04;4.125781180106e+04;2.100690548297e+00;1.522568949141e+00;1.379701424676e+00;2.652384287959e+03;4.940434867595e+00;3.914552239964e+00;1.231621434124e+00;2.506001298609e+03;1.298558903580e+06;1.345851142612e+01;4.635491919877e+04;1.007852674681e+02
8.840000000000e+03;8.840000000000e+03;1.013250000000e-01;5.047660514526e+01;1.981115800324e-02;1.437058729710e+01;1.605459835234e+01;4.645480029166e+04;4.134023150781e+04;2.102678815346e+00;1.524107471802e+00;1.379613219047e+00;2.656337575618e+03;4.855806193001e+00;3.843983828166e+00;1.233565275835e+00;2.511796455360e+03;1.301303037038e+06;1.348695214714e+01;4.645287708452e+04;1.007852674681e+02
8.860000000000e+03;8.860000000000e+03;1.013250000000e-01;5.062891957993e+01;1.975155717912e-02;1.435976902858e+01;1.606547874028e+01;4.655109134750e+04;4.142108923063e+04;2.104621721266e+00;1.525614497441e+00;1.379523939236e+00;2.660256252814e+03;4.773740636321e+00;3.775489262842e+00;1.235515906651e+00;2.517571459713e+03;1.304000476923e+06;1.351490892708e+01;4.654916814036e+04;1.007852674681e+02
8.880000000000e+03;8.880000000000e+03;1.013250000000e-01;5.078022815054e+01;1.969270396020e-02;1.434929988420e+01;1.607615238151e+01;4.664576617980e+04;4.150043264911e+04;2.106520247370e+00;1.527090584104e+00;1.379433721416e+00;2.664141357412e+03;4.694172681228e+00;3.709019909256e+00;1.237472271079e+00;2.523326032278e+03;1.306652640890e+06;1.354239645881e+01;4.664384297266e+04;1.007852674681e+02
8.900000000000e+03;8.900000000000e+03;1.013250000001e-01;5.093055910323e+01;1.963457730698e-02;1.433916817954e+01;1.608662575196e+01;4.673887408942e+04;4.157830820208e+04;2.108375354561e+00;1.528536280502e+00;1.379342696314e+00;2.667993899427e+03;4.617037314001e+00;3.644527163279e+00;1.239433302130e+00;2.529059859119e+03;1.309260910026e+06;1.356942905615e+01;4.673695088228e+04;1.007852674681e+02
8.920000000000e+03;8.920000000000e+03;1.013250000000e-01;5.107976345963e+01;1.957722456547e-02;1.432936365222e+01;1.609690258549e+01;4.683045782405e+04;4.165475621673e+04;2.110187897630e+00;1.529952082433e+00;1.379250972537e+00;2.671814747827e+03;4.542277956985e+00;3.581968413074e+00;1.241397864545e+00;2.534768152676e+03;1.311826481838e+06;1.359601913031e+01;4.682853461691e+04;1.007852674681e+02
8.940000000000e+03;8.940000000000e+03;1.013250000000e-01;5.122822116475e+01;1.952049041063e-02;1.431987324957e+01;1.610699410865e+01;4.692057477255e+04;4.172983058647e+04;2.111958970393e+00;1.531338607692e+00;1.379158704538e+00;2.675605088129e+03;4.469815045043e+00;3.521283565726e+00;1.243364992116e+00;2.540459418044e+03;1.314350963982e+06;1.362218334334e+01;4.691865156540e+04;1.007852674681e+02
8.960000000000e+03;8.960000000000e+03;1.013250000000e-01;5.137578212486e+01;1.946442387134e-02;1.431068746873e+01;1.611690366755e+01;4.700926498491e+04;4.180356908040e+04;2.113689384090e+00;1.532696331299e+00;1.379065990390e+00;2.679365732301e+03;4.399593733810e+00;3.462430732101e+00;1.245333542159e+00;2.546128817096e+03;1.316835478397e+06;1.364793332321e+01;4.700734177777e+04;1.007852674681e+02
8.980000000000e+03;8.980000000000e+03;1.013250000000e-01;5.152247203238e+01;1.940900660534e-02;1.430179608108e+01;1.612663700236e+01;4.709657267135e+04;4.187601330547e+04;2.115380017909e+00;1.534025763319e+00;1.378972940670e+00;2.683097582735e+03;4.331551996604e+00;3.405362415007e+00;1.247302427536e+00;2.551775927123e+03;1.319281263559e+06;1.367328190576e+01;4.709464946421e+04;1.007852674681e+02
9.000000000000e+03;9.000000000000e+03;1.013250000000e-01;5.166831594824e+01;1.935422089239e-02;1.429318919699e+01;1.613619967795e+01;4.718254081082e+04;4.194720370137e+04;2.117031730806e+00;1.535327403982e+00;1.378879661312e+00;2.686801516002e+03;4.265628745445e+00;3.350031595744e+00;1.249270562608e+00;2.557400305778e+03;1.321689523456e+06;1.369824156931e+01;4.718061760368e+04;1.007852674681e+02
9.020000000000e+03;9.020000000000e+03;1.013250000000e-01;5.181333830692e+01;1.930004961418e-02;1.428485725601e+01;1.614559708764e+01;4.726721117037e+04;4.201717955937e+04;2.118645361669e+00;1.536601743662e+00;1.378786253763e+00;2.690478383332e+03;4.201763889348e+00;3.296391798802e+00;1.251236865837e+00;2.563001494124e+03;1.324061428125e+06;1.372282444037e+01;4.726528796323e+04;1.007852674681e+02
9.040000000000e+03;9.040000000000e+03;1.013250000000e-01;5.195756292259e+01;1.924647623465e-02;1.427679101719e+01;1.615483445697e+01;4.735062432566e+04;4.208597904217e+04;2.120221729499e+00;1.537849262886e+00;1.378692815133e+00;2.694129011104e+03;4.139898384498e+00;3.244397149393e+00;1.253200262347e+00;2.568579019666e+03;1.326398114227e+06;1.374704229950e+01;4.734870111852e+04;1.007852674681e+02
9.060000000000e+03;9.060000000000e+03;1.013250000000e-01;5.210101299604e+01;1.919348478073e-02;1.426898154960e+01;1.616391684756e+01;4.743281968228e+04;4.215363920459e+04;2.121761633629e+00;1.539070432361e+00;1.378599438346e+00;2.697754201357e+03;4.079974276958e+00;3.194002424294e+00;1.255159686456e+00;2.574132399348e+03;1.328700685648e+06;1.377090658760e+01;4.743089647514e+04;1.007852674681e+02
9.080000000000e+03;9.080000000000e+03;1.013250000000e-01;5.224371112227e+01;1.914105982363e-02;1.426142022296e+01;1.617284916095e+01;4.751383549797e+04;4.222019601495e+04;2.123265853956e+00;1.540265713015e+00;1.378506212282e+00;2.701354732299e+03;4.021934738454e+00;3.145163096446e+00;1.257114084139e+00;2.579661142505e+03;1.330970214117e+06;1.379442841225e+01;4.751191229083e+04;1.007852674681e+02
9.100000000000e+03;9.100000000000e+03;1.013250000000e-01;5.238567929890e+01;1.908918646056e-02;1.425409869845e+01;1.618163614261e+01;4.759370890538e+04;4.228568437703e+04;2.124735151209e+00;1.541435556062e+00;1.378413221917e+00;2.704931358841e+03;3.965724095806e+00;3.097835373732e+00;1.259062415428e+00;2.585164753758e+03;1.333207739846e+06;1.381761855441e+01;4.759178569824e+04;1.007852674681e+02
9.120000000000e+03;9.120000000000e+03;1.013250000000e-01;5.252693893501e+01;1.903785029692e-02;1.424700891975e+01;1.619028238578e+01;4.767247593548e+04;4.235013815255e+04;2.126170267225e+00;1.542580403077e+00;1.378320548468e+00;2.708484813120e+03;3.911287854516e+00;3.051976232358e+00;1.261003656739e+00;2.590642735825e+03;1.335414272184e+06;1.384048747519e+01;4.767055272834e+04;1.007852674681e+02
9.140000000000e+03;9.140000000000e+03;1.013250000000e-01;5.266751086067e+01;1.898703742893e-02;1.424014310414e+01;1.619879233547e+01;4.775017154127e+04;4.241359018393e+04;2.127571925246e+00;1.543700686088e+00;1.378228269521e+00;2.712015805037e+03;3.858572717004e+00;3.007543445222e+00;1.262936803097e+00;2.596094592253e+03;1.337590790284e+06;1.386304532269e+01;4.774824833413e+04;1.007852674681e+02
9.160000000000e+03;9.160000000000e+03;1.013250000000e-01;5.280741533678e+01;1.893673442683e-02;1.423349373393e+01;1.620717029234e+01;4.782682962190e+04;4.247607231742e+04;2.128940830229e+00;1.544796827679e+00;1.378136459166e+00;2.715525022794e+03;3.807526595948e+00;2.964495605651e+00;1.264860870279e+00;2.601519830052e+03;1.339738243777e+06;1.388530193907e+01;4.782490641476e+04;1.007852674681e+02
9.180000000000e+03;9.180000000000e+03;1.013250000000e-01;5.294667206519e+01;1.888692831853e-02;1.422705354797e+01;1.621542041667e+01;4.790248304694e+04;4.253761542633e+04;2.130277669167e+00;1.545869241099e+00;1.378045188124e+00;2.719013133432e+03;3.758098623182e+00;2.922792146874e+00;1.266774896832e+00;2.606917962217e+03;1.341857553450e+06;1.390726686756e+01;4.790055983980e+04;1.007852674681e+02
9.200000000000e+03;9.200000000000e+03;1.013250000000e-01;5.308530019936e+01;1.883760657366e-02;1.422081553346e+01;1.622354673217e+01;4.797716368084e+04;4.259824943441e+04;2.131583111426e+00;1.546918330391e+00;1.377954523873e+00;2.722480783362e+03;3.710239154526e+00;2.882393357554e+00;1.268677945990e+00;2.612288510131e+03;1.343949611936e+06;1.392894935956e+01;4.797524047370e+04;1.007852674681e+02
9.220000000000e+03;9.220000000000e+03;1.013250000000e-01;5.322331835514e+01;1.878875708815e-02;1.421477291785e+01;1.623155312989e+01;4.805090240743e+04;4.265800333926e+04;2.132857809082e+00;1.547944490519e+00;1.377864530767e+00;2.725928598907e+03;3.663899770967e+00;2.843260393717e+00;1.270569107459e+00;2.617631005848e+03;1.346015284395e+06;1.395035838176e+01;4.804897920028e+04;1.007852674681e+02
9.240000000000e+03;9.240000000000e+03;1.013250000000e-01;5.336074462173e+01;1.874036816932e-02;1.420891916101e+01;1.623944337197e+01;4.812372915436e+04;4.271690523569e+04;2.134102397272e+00;1.548948107506e+00;1.377775270153e+00;2.729357186828e+03;3.619033276506e+00;2.805355287371e+00;1.272447499081e+00;2.622944994241e+03;1.348055409204e+06;1.397150262325e+01;4.812180594722e+04;1.007852674681e+02
9.260000000000e+03;9.260000000000e+03;1.013250000000e-01;5.349759657290e+01;1.869242852130e-02;1.420324794760e+01;1.624722109543e+01;4.819567291760e+04;4.277498233901e+04;2.135317494544e+00;1.549929558582e+00;1.377686800487e+00;2.732767134849e+03;3.575593693048e+00;2.768640952110e+00;1.274312268360e+00;2.628230035002e+03;1.350070798637e+06;1.399239050261e+01;4.819374971046e+04;1.007852674681e+02
9.280000000000e+03;9.280000000000e+03;1.013250000000e-01;5.363389127819e+01;1.864492723105e-02;1.419775317964e+01;1.625488981587e+01;4.826676178565e+04;4.283226100819e+04;2.136503703217e+00;1.550889212332e+00;1.377599177445e+00;2.736159012182e+03;3.533536252599e+00;2.733081185970e+00;1.276162593850e+00;2.633485704516e+03;1.352062239548e+06;1.401303017493e+01;4.826483857850e+04;1.007852674681e+02
9.300000000000e+03;9.300000000000e+03;1.013250000000e-01;5.376964531428e+01;1.859785375475e-02;1.419242896922e+01;1.626245293107e+01;4.833702296365e+04;4.288876676875e+04;2.137661609738e+00;1.551827428849e+00;1.377512454025e+00;2.739533370039e+03;3.492817387096e+00;2.698640671787e+00;1.277997686411e+00;2.638711597569e+03;1.354030494047e+06;1.403342953886e+01;4.833509975650e+04;1.007852674681e+02
9.320000000000e+03;9.320000000000e+03;1.013250000000e-01;5.390487477643e+01;1.855119790460e-02;1.418726963152e+01;1.626991372462e+01;4.840648279730e+04;4.294452433558e+04;2.138791785045e+00;1.552744559895e+00;1.377426680657e+00;2.742890742139e+03;3.453394716100e+00;2.665284975296e+00;1.279816790311e+00;2.643907328919e+03;1.355976300167e+06;1.405359624352e+01;4.840455959016e+04;1.007852674681e+02
9.340000000000e+03;9.340000000000e+03;1.013250000000e-01;5.403959528988e+01;1.850494983605e-02;1.418226967793e+01;1.627727536941e+01;4.847516679646e+04;4.299955763533e+04;2.139894784926e+00;1.553640949058e+00;1.377341905299e+00;2.746231645209e+03;3.415227032636e+00;2.632980541198e+00;1.281619184195e+00;2.649072534710e+03;1.357900372524e+06;1.407353769533e+01;4.847324358932e+04;1.007852674681e+02
9.360000000000e+03;9.360000000000e+03;1.013250000000e-01;5.417382202111e+01;1.845910003563e-02;1.417742380943e+01;1.628454093103e+01;4.854309965844e+04;4.305388982858e+04;2.140971150385e+00;1.554516931920e+00;1.377258173534e+00;2.749556579476e+03;3.378274287372e+00;2.601694687392e+00;1.283404181907e+00;2.654206873733e+03;1.359803402974e+06;1.409326106483e+01;4.854117645129e+04;1.007852674681e+02
9.380000000000e+03;9.380000000000e+03;1.013250000001e-01;5.430756968930e+01;1.841363930887e-02;1.417272691013e+01;1.629171337121e+01;4.861030529099e+04;4.310754333170e+04;2.142021407994e+00;1.555372836218e+00;1.377175528668e+00;2.752866029151e+03;3.342497571375e+00;2.571395597574e+00;1.285171133169e+00;2.659310028540e+03;1.361686061256e+06;1.411277329328e+01;4.860838208385e+04;1.007852674681e+02
9.400000000000e+03;9.400000000000e+03;1.013249999999e-01;5.444085257753e+01;1.836855876891e-02;1.416817404103e+01;1.629879555107e+01;4.867680683495e+04;4.316053983831e+04;2.143046070257e+00;1.556208982011e+00;1.377094011813e+00;2.756160462900e+03;3.307859097617e+00;2.542052312376e+00;1.286919424121e+00;2.664381706396e+03;1.363548995622e+06;1.413208109933e+01;4.867488362781e+04;1.007852674681e+02
9.420000000000e+03;9.420000000000e+03;1.013250000000e-01;5.457368454398e+01;1.832384982535e-02;1.416376043392e+01;1.630579023435e+01;4.874262668647e+04;4.321290034040e+04;2.144045635962e+00;1.557025681848e+00;1.377013661982e+00;2.759440334314e+03;3.274322181419e+00;2.513634719210e+00;1.288648477723e+00;2.669421640110e+03;1.365392833465e+06;1.415119098538e+01;4.874070347933e+04;1.007852674681e+02
9.440000000000e+03;9.440000000000e+03;1.013250000000e-01;5.470607903300e+01;1.827950417351e-02;1.415948148557e+01;1.631270009054e+01;4.880778651886e+04;4.326464514906e+04;2.145020590531e+00;1.557823240934e+00;1.376934516169e+00;2.762706082358e+03;3.241851219997e+00;2.486113540984e+00;1.290357754021e+00;2.674429588682e+03;1.367218181928e+06;1.417010924398e+01;4.880586331172e+04;1.007852674681e+02
9.460000000000e+03;9.460000000000e+03;1.013250000000e-01;5.483804908594e+01;1.823551378410e-02;1.415533275193e+01;1.631952769798e+01;4.887230730403e+04;4.331579391479e+04;2.145971406372e+00;1.558601957295e+00;1.376856609430e+00;2.765958131821e+03;3.210411671250e+00;2.459460323811e+00;1.292046750285e+00;2.679405337845e+03;1.369025628505e+06;1.418884196403e+01;4.887038409689e+04;1.007852674681e+02
9.480000000000e+03;9.480000000000e+03;1.013250000000e-01;5.496960735213e+01;1.819187089320e-02;1.415130994273e+01;1.632627554679e+01;4.893620933344e+04;4.336636564740e+04;2.146898543215e+00;1.559362121948e+00;1.376779974964e+00;2.769196893752e+03;3.179970031936e+00;2.433647423860e+00;1.293715001018e+00;2.684348700451e+03;1.370815741630e+06;1.420739503689e+01;4.893428612630e+04;1.007852674681e+02
9.500000000000e+03;9.500000000000e+03;1.013249999999e-01;5.510076609943e+01;1.814856799260e-02;1.414740891605e+01;1.633294604185e+01;4.899951223873e+04;4.341637873549e+04;2.147802448458e+00;1.560104019061e+00;1.376704644188e+00;2.772422765879e+03;3.150493815349e+00;2.408647993461e+00;1.295362077844e+00;2.689259516731e+03;1.372589071250e+06;1.422577416231e+01;4.899758903159e+04;1.007852674681e+02
9.520000000000e+03;9.520000000000e+03;1.013250000000e-01;5.523153721853e+01;1.810559782255e-02;1.414362567319e+01;1.633954150549e+01;4.906223501167e+04;4.346585096544e+04;2.148683557491e+00;1.560827926120e+00;1.376630646809e+00;2.775636133032e+03;3.121951528737e+00;2.384435966669e+00;1.296987589281e+00;2.694137654277e+03;1.374346149392e+06;1.424398485432e+01;4.906031180453e+04;1.007852674681e+02
9.540000000000e+03;9.540000000000e+03;1.013250000001e-01;5.536193172045e+01;1.806295353005e-02;1.413995635491e+01;1.634606417425e+01;4.912439601761e+04;4.351479953418e+04;2.149542293939e+00;1.561534114047e+00;1.376558010870e+00;2.778837367398e+03;3.094312659134e+00;2.360986051010e+00;1.298591180145e+00;2.698982995284e+03;1.376087490529e+06;1.426203244502e+01;4.912247281047e+04;1.007852674681e+02
